,num,ra,dec,Rmag,redshift,ID,KIDS_TILE,RAJ2000,DECJ2000,FLUX_RADIUS,CLASS_STAR,MAG_GAAP_u,MAG_GAAP_g,MAG_GAAP_r,MAG_GAAP_i,MAG_GAAP_Z,MAG_GAAP_Y,MAG_GAAP_J,MAG_GAAP_H,MAG_GAAP_Ks,MAGERR_GAAP_u,MAGERR_GAAP_g,MAGERR_GAAP_r,MAGERR_GAAP_i,MAGERR_GAAP_Z,MAGERR_GAAP_Y,MAGERR_GAAP_J,MAGERR_GAAP_H,MAGERR_GAAP_Ks,FLUX_GAAP_u,FLUXERR_GAAP_u,FLUX_GAAP_g,FLUXERR_GAAP_g,FLUX_GAAP_r,FLUXERR_GAAP_r,FLUX_GAAP_i,FLUXERR_GAAP_i,FLUX_GAAP_Z,FLUXERR_GAAP_Z,FLUX_GAAP_Y,FLUXERR_GAAP_Y,FLUX_GAAP_J,FLUXERR_GAAP_J,FLUX_GAAP_H,FLUXERR_GAAP_H,FLUX_GAAP_Ks,FLUXERR_GAAP_Ks,Z_B,Z_ML,EXTINCTION_u,EXTINCTION_g,EXTINCTION_r,EXTINCTION_i,angularsep
314,474,13.34021,-28.39503,21.64,0.28947,KiDSDR4 J005321.665-282342.49 ,KIDS_13.5_-28.2 ,13.340271,-28.395138,2.9230270385742188,0.023535510525107384,23.576658248901367,22.88104820251465,22.028749465942383,21.9923095703125,21.615848541259766,21.363210678100586,21.16073226928711,20.973384857177734,21.031999588012695,0.32407164573669434,0.05496599152684212,0.023640725761651993,0.09856273233890533,0.07676869630813599,0.13726399838924408,0.09741280227899551,0.15386000275611877,0.18260599672794342,3.383799906941931e-10,1.0100000003010479e-10,6.538199981420689e-10,3.309999843659206e-11,1.4375000079169808e-09,3.13000007856612e-11,1.6854000417509951e-09,1.5300000155704652e-10,2211.96435546875,156.40042114257812,2799.14892578125,353.8809814453125,3394.027587890625,304.5138854980469,4050.170654296875,573.9500122070312,3846.76708984375,646.9737548828125,0.27,0.25,0.07466632127761841,0.05817949026823044,0.04024830088019371,0.0299088004976511,0.434147291014966
315,475,13.33828,-28.4497,20.73,0.50467,KiDSDR4 J005321.197-282659.25 ,KIDS_13.5_-28.2 ,13.338324,-28.449792000000002,4.215874195098877,0.026923080906271935,22.732826232910156,22.212284088134766,21.31307601928711,20.899789810180664,20.690847396850586,20.440271377563477,20.314790725708008,20.08534049987793,19.975635528564453,0.14678150415420532,0.027707908302545547,0.012481531128287315,0.033390507102012634,0.031234199181199074,0.047750700265169144,0.04174349829554558,0.06297580152750015,0.06263580173254013,7.286000136552673e-10,9.849999982325386e-11,1.206900024364188e-09,3.08000014381804e-11,2.7661999357775358e-09,3.180000013314199e-11,4.584800095130959e-09,1.4100000333971963e-10,5189.908203125,149.30221557617188,6554.76611328125,288.27862548828125,7401.5869140625,284.5703125,9179.646484375,532.44580078125,10179.0419921875,587.226318359375,0.59,0.59,0.07131323218345642,0.055566780269145966,0.038440849632024765,0.028565669432282448,0.35929071124101514
316,476,13.33535,-28.4485,19.01,0.21748,KiDSDR4 J005320.498-282654.97 ,KIDS_13.5_-28.2 ,13.33541,-28.448604,2.355302095413208,0.8981134295463562,19.965749740600586,19.80944061279297,19.467187881469727,18.87558364868164,18.979114532470703,18.888242721557617,18.719270706176758,18.603227615356445,18.287029266357422,0.011886472813785076,0.002981223864480853,0.002201155759394169,0.005028765182942152,0.006320110056549311,0.011145900003612041,0.009311170317232609,0.015601200051605701,0.01278650015592575,9.316900140277085e-09,1.0199999872506638e-10,1.1034999580772364e-08,3.0299998621252655e-11,1.5142999743034125e-08,3.070000156868424e-11,2.9579000582202752e-08,1.3699999468208546e-10,25109.275390625,146.1619415283203,27376.49609375,281.0404968261719,32176.435546875,275.9421691894531,35947.16015625,516.5324096679688,48212.140625,567.7855834960938,0.6599999999999999,0.6599999999999999,0.07143255323171616,0.055659759789705276,0.03850515931844711,0.028613459318876266,0.4198140234605407
317,477,13.33192,-28.4145,19.39,0.11575,KiDSDR4 J005319.672-282452.45 ,KIDS_13.5_-28.2 ,13.33197,-28.414572,5.502262115478516,0.02861608937382698,21.87501335144043,20.673213958740234,20.000146865844727,19.674936294555664,19.45368003845215,19.311307907104492,19.0860595703125,18.948467254638672,18.948152542114258,0.06982008367776871,0.007883795537054539,0.004609124269336462,0.012887987308204174,0.009517880156636238,0.01959720067679882,0.016171999275684357,0.026445599272847176,0.029539400711655617,1.6016999948575972e-09,1.0299999742002797e-10,4.971600020553524e-09,3.6100001460370734e-11,9.257600019907386e-09,3.9300000753694775e-11,1.4152999661121157e-08,1.6800000279815208e-10,16208.2392578125,142.08619689941406,18529.685546875,334.4551696777344,22942.53515625,341.7274475097656,26149.640625,636.9337158203125,26219.33203125,713.3435668945312,0.09,0.09,0.0738942101597786,0.05757787078619003,0.03983210027217865,0.029599519446492195,0.30372402761343653
318,478,13.33023,-28.44533,20.83,0.35125,KiDSDR4 J005319.269-282643.57 ,KIDS_13.5_-28.2 ,13.330289,-28.445438,3.2492570877075195,0.0289212204515934,23.195268630981445,22.139968872070312,21.1516170501709,20.787155151367188,20.46942710876465,20.522966384887695,20.102821350097656,19.903697967529297,19.615007400512695,0.21327361464500427,0.027884479612112045,0.012070459313690662,0.03287153318524361,0.02768629975616932,0.056352399289608,0.038225699216127396,0.05949949845671654,0.050394199788570404,4.821000265664566e-10,9.469999784350591e-11,1.2966000495495678e-09,3.330000164503133e-11,3.2292000184952485e-09,3.5900001721378416e-11,5.119599855163415e-09,1.549999989469697e-10,6363.54541015625,162.27035522460938,6073.63525390625,315.23675537109375,8996.4794921875,316.7403564453125,10851.53515625,594.675537109375,14189.919921875,658.6218872070312,0.3,0.29000000000000004,0.07172636687755585,0.05588870123028755,0.03866354003548622,0.02873115986585617,0.4313278578849685
319,479,13.32737,-28.43673,21.85,0.60496,KiDSDR4 J005318.586-282612.53 ,KIDS_13.5_-28.2 ,13.327444,-28.436814,2.362823963165283,0.3080906867980957,23.32965087890625,23.216472625732422,22.177040100097656,21.642454147338867,21.095478057861328,20.868053436279297,20.637882232666016,20.186710357666016,19.805248260498047,0.24997566640377045,0.07316828519105911,0.029493829235434532,0.069024458527565,0.047262001782655716,0.07396399974822998,0.05949699878692627,0.07323230057954788,0.05682649835944176,4.2564998747884886e-10,9.799999700632611e-11,4.807800269013285e-10,3.2399999350118946e-11,1.2552999750781169e-09,3.41000006010006e-11,2.3280000149838997e-09,1.4800000114334466e-10,3574.1103515625,155.58067321777344,4418.96240234375,301.0346374511719,5495.42431640625,301.14239501953125,8360.5478515625,563.9146728515625,11908.1767578125,623.2637939453125,0.72,0.72,0.07255604863166809,0.056535180658102036,0.039110779762268066,0.029063500463962555,0.38252072866177456
320,480,13.32478,-28.38487,20.32,0.44658,KiDSDR4 J005317.966-282305.87 ,KIDS_13.5_-28.2 ,13.324861,-28.384965,5.6964640617370605,0.024011339992284775,22.325271606445312,21.902563095092773,21.00508689880371,20.77469825744629,20.506452560424805,20.437536239624023,20.168027877807617,20.09306526184082,19.832584381103516,0.0916537269949913,0.020450975745916367,0.00951749924570322,0.033211346715688705,0.02839069999754429,0.059789299964904785,0.03979960083961487,0.07066129893064499,0.062134500592947006,1.0542999806517628e-09,8.90000018127779e-11,1.597999954583429e-09,3.009999888226034e-11,3.6618998944248915e-09,3.209999974163047e-11,5.1326001226925655e-09,1.5699999633689288e-10,6139.92529296875,160.55152893066406,6561.21435546875,361.3128967285156,8464.583984375,310.2846374511719,9109.439453125,592.8555908203125,11608.1884765625,664.31298828125,0.3,0.29000000000000004,0.07767844200134277,0.060526520013809204,0.04187196120619774,0.03111536055803299,0.4275252158115989
321,481,13.32126,-28.38839,20.93,0.76563,KiDSDR4 J005317.115-282318.52 ,KIDS_13.5_-28.2 ,13.321316,-28.38848,5.470459938049316,0.02457696944475174,23.552669525146484,22.83109474182129,21.757328033447266,20.92251205444336,20.316011428833008,19.903072357177734,19.586116790771484,19.10082244873047,18.633922576904297,0.29488107562065125,0.04680172726511955,0.018194379284977913,0.0365934893488884,0.02329370006918907,0.03578539937734604,0.022408999502658844,0.027437200769782066,0.01979910023510456,3.405800086397903e-10,9.250000071459041e-11,6.797200025054906e-10,2.9299999926291065e-11,1.8319999961491362e-09,3.070000156868424e-11,4.480200210821295e-09,1.5100000416712334e-10,7317.93408203125,157.0010528564453,10736.3056640625,353.8640441894531,14467.2529296875,298.5964050292969,22720.400390625,574.158935546875,35013.2421875,638.488037109375,1.05,1.05,0.0771452933549881,0.06011107936501503,0.041584569960832596,0.030901789665222168,0.3693661180271864
322,482,13.32023,-28.38162,20.79,0.45241,KiDSDR4 J005316.876-282254.11 ,KIDS_13.5_-28.2 ,13.32032,-28.381700000000002,4.653613090515137,0.021708359941840172,23.11496925354004,22.397220611572266,21.347810745239258,20.953245162963867,20.623502731323242,20.475522994995117,20.209388732910156,19.9683780670166,19.633325576782227,0.18899936974048615,0.03423251956701279,0.013944048434495926,0.037162378430366516,0.03336720168590546,0.06495709717273712,0.04410320147871971,0.06735890358686447,0.05560079962015152,5.158700133733873e-10,8.980000076874717e-11,1.018100048710835e-09,3.209999974163047e-11,2.6863000712751273e-09,3.450000007898524e-11,4.382400220492855e-09,1.4999999853326784e-10,5511.1689453125,169.3711700439453,6334.87890625,379.0013122558594,8146.69921875,330.9231262207031,10217.388671875,633.8854370117188,13946.0,714.1778564453125,0.32,0.32,0.07851535826921463,0.061178628355264664,0.04232309013605118,0.03145059943199158,0.405216744027332
323,483,13.31786,-28.41238,22.01,0.33,KiDSDR4 J005316.303-282444.88 ,KIDS_13.5_-28.2 ,13.317931,-28.412468,3.381316900253296,0.014961079694330692,23.252317428588867,22.953458786010742,22.237133026123047,22.22453498840332,21.875215530395508,21.786380767822266,21.638113021850586,21.511873245239258,21.946889877319336,0.24754805862903595,0.0591164268553257,0.03230486065149307,0.12207350134849548,0.08200570195913315,0.15059900283813477,0.15469899773597717,0.2553499937057495,0.34624800086021423,4.561399868929783e-10,1.0400000305388346e-10,6.11590000865192e-10,3.330000164503133e-11,1.1863999782590895e-09,3.529999903495451e-11,1.360800028216147e-09,1.5300000155704652e-10,1741.8310546875,131.560546875,1895.621826171875,262.93609619140625,2186.47705078125,311.53558349609375,2466.596923828125,580.1083984375,1656.30224609375,528.2042846679688,0.36,0.32999999999999996,0.07477627694606781,0.058265168219804764,0.040307581424713135,0.029952850192785263,0.38846182487184205
324,488,13.53517,-28.39048,18.48,0.11678,KiDSDR4 J005408.453-282326.03 ,KIDS_13.5_-28.2 ,13.535224,-28.390563999999998,3.312735080718994,0.055387139320373535,21.425228118896484,19.7211856842041,18.824724197387695,18.48946189880371,18.13770294189453,17.97804832458496,17.76427459716797,17.528005599975586,17.65167808532715,0.05086574703454971,0.0030009844340384007,0.00137808034196496,0.004488324746489525,0.003646089928224683,0.005644329823553562,0.003722649998962879,0.006386859808117151,0.007740329951047897,2.411999933116249e-09,1.1299999824743168e-10,1.1903000363133742e-08,3.289999869759974e-11,2.7260000479145674e-08,3.45999999484814e-11,4.20909991305507e-08,1.7399999496792162e-10,54385.62890625,182.63641357421875,63191.66796875,328.5091857910156,77446.875,265.5408630371094,96699.6796875,568.83740234375,86513.7734375,616.765869140625,0.13,0.13,0.07918941974639893,0.06170386075973511,0.042686451226472855,0.0317206010222435,0.34740934061170825
325,490,13.52245,-28.39496,19.93,0.2903,KiDSDR4 J005405.399-282342.19 ,KIDS_13.5_-28.2 ,13.522498,-28.395053,3.1796131134033203,0.10328280180692673,23.955907821655273,21.942026138305664,20.45449447631836,19.90865707397461,19.576732635498047,19.329578399658203,19.001585006713867,18.71656608581543,18.593551635742188,0.5359150171279907,0.02534792758524418,0.00662143062800169,0.0137145621702075,0.013287199661135674,0.018638599663972855,0.010916699655354023,0.01801769994199276,0.017210999503731728,2.350100114512088e-10,1.1600000127121035e-10,1.5419999721544286e-09,3.6000001590874575e-11,6.083400005962858e-09,3.7100000155332324e-11,1.140000005506181e-08,1.440000063634983e-10,14459.3349609375,176.95237731933594,18209.451171875,312.5980529785156,24787.458984375,249.22921752929688,32367.19140625,537.1304931640625,36342.29296875,576.0947875976562,0.44,0.44,0.07673878222703934,0.059794340282678604,0.04136544093489647,0.030738959088921547,0.3676930956311078
326,492,13.50288,-28.38738,20.29,0.29203,KiDSDR4 J005400.701-282314.85 ,KIDS_13.5_-28.2 ,13.502921,-28.387461000000002,3.6617939472198486,0.042333800345659256,24.03570556640625,22.223814010620117,20.76454734802246,20.324085235595703,19.981487274169922,19.726354598999023,19.431604385375977,19.158613204956055,19.045616149902344,0.4974508285522461,0.025657376274466515,0.006911885924637318,0.02052985690534115,0.019478999078273773,0.027359699830412865,0.016576899215579033,0.02746889926493168,0.02672559954226017,2.1825999341196223e-10,1.000000013351432e-10,1.1891000406549779e-09,2.809999975761368e-11,4.571099943007084e-09,2.9100000187298747e-11,7.774199950461025e-09,1.4699999550948917e-10,9958.6865234375,178.66746520996094,12633.9599609375,318.36639404296875,16680.76171875,254.67982482910156,21541.681640625,545.0008544921875,23963.6796875,589.869384765625,0.33999999999999997,0.32,0.07722180336713791,0.060170698910951614,0.04162580892443657,0.030932439491152763,0.3192052353502025
327,493,13.514,-28.40416,0.0,0.29362,KiDSDR4 J005403.545-282414.60 ,KIDS_13.5_-28.2 ,13.514771,-28.404058,5.050923824310303,0.028630699962377548,22.670488357543945,20.433605194091797,18.8009033203125,18.2540283203125,17.90159034729004,17.63141441345215,17.354774475097656,16.935623168945312,16.820188522338867,0.17101767659187317,0.007017199415713549,0.001743029453791678,0.004086471628397703,0.003603060031309724,0.0051511600613594055,0.0033147300127893686,0.004812790080904961,0.004594460129737854,7.68190011601888e-10,1.210000016849122e-10,6.188999979173104e-09,3.999999984016789e-11,2.7905999289146166e-08,4.4800000514877425e-11,5.234100086681792e-08,1.9699999964650772e-10,67654.5703125,224.51419067382812,87017.328125,412.84454345703125,112976.640625,344.91546630859375,166926.109375,739.9400634765625,186105.671875,787.5347290039062,0.46,0.46,0.07620271295309067,0.05937663093209267,0.041076481342315674,0.030524229630827904,2.4689172741576884
328,494,13.51111,-28.40416,19.37,0.29436,KiDSDR4 J005402.677-282415.06 ,KIDS_13.5_-28.2 ,13.511158,-28.404186,6.080321788787842,0.030408449470996857,24.20870590209961,21.72857666015625,20.159914016723633,19.607789993286133,19.30646324157715,19.063335418701172,18.782081604003906,18.43325424194336,18.283477783203125,0.7160618901252747,0.025014566257596016,0.006674886215478182,0.015438373200595379,0.013925399631261826,0.020645499229431152,0.013403699733316898,0.02076520025730133,0.019312700256705284,1.8649999600217626e-10,1.2299999907483539e-10,1.879399968984785e-09,4.329999900298809e-11,7.986599825926533e-09,4.9099998372659215e-11,1.5050000357064164e-08,2.1399999827753646e-10,18555.4453125,237.98849487304688,23278.07421875,442.6368408203125,30349.572265625,374.6733093261719,42026.68359375,803.7783203125,48357.7578125,860.1705932617188,0.43000000000000005,0.44,0.0749581903219223,0.05840691924095154,0.04040563106536865,0.030025720596313477,0.1785052807670072
329,496,13.49403,-28.39964,20.03,0.29068,KiDSDR4 J005358.579-282359.01 ,KIDS_13.5_-28.2 ,13.494081,-28.399725,3.7482850551605225,0.02908400073647499,23.938823699951172,22.004684448242188,20.492977142333984,20.002042770385742,19.649639129638672,19.427814483642578,19.18056869506836,18.766845703125,18.72397232055664,0.535807192325592,0.023692039772868156,0.006004666909575462,0.015248228795826435,0.014374200254678726,0.020601199939846992,0.0130390003323555,0.019119499251246452,0.01938280090689659,2.391100095699983e-10,1.1799999866113353e-10,1.4572999473827508e-09,3.180000013314199e-11,5.876500175361343e-09,3.2499999219615106e-11,1.0466999711411518e-08,1.4699999550948917e-10,13526.869140625,179.08409118652344,16640.39453125,315.7410888671875,21027.017578125,252.52130126953125,30907.98046875,544.280029296875,32231.158203125,575.397705078125,0.46,0.46,0.07504191249608994,0.058472149074077606,0.04045075923204422,0.030059250071644783,0.346005100661176
330,497,13.47943,-28.39385,19.45,0.29458,KiDSDR4 J005355.071-282338.09 ,KIDS_13.5_-28.2 ,13.479462999999999,-28.393914000000002,3.7641820907592773,0.029352910816669464,23.54488754272461,21.427234649658203,19.88675880432129,19.421443939208984,19.066530227661133,18.848621368408203,18.60740852355957,18.237707138061523,18.14534568786621,0.38236820697784424,0.014623594470322132,0.0032670414075255394,0.00948081910610199,0.00876338966190815,0.012748800218105316,0.00815138965845108,0.012372399680316448,0.012150799855589867,3.435799977857812e-10,1.210000016849122e-10,2.4797999209624777e-09,3.340000151452749e-11,1.0268999872664608e-08,3.090000130767656e-11,1.78650001458891e-08,1.560000045808252e-10,23140.88671875,186.77896118164062,28365.728515625,333.0715637207031,35643.59765625,267.6016845703125,50315.36328125,573.3641967773438,54918.0859375,614.6046752929688,0.4,0.39,0.07540447264909744,0.05875464901328087,0.04064619913697243,0.03020448051393032,0.25299435031596984
331,499,13.46996,-28.41918,20.47,0.41901,KiDSDR4 J005352.797-282509.36 ,KIDS_13.5_-28.2 ,13.46999,-28.419268000000002,3.2279629707336426,0.02858331985771656,22.105201721191406,21.62215805053711,20.777551651000977,20.560665130615234,20.277475357055664,20.19898223876953,19.992860794067383,19.811386108398438,19.616565704345703,0.10445394366979599,0.01592830754816532,0.007332655135542154,0.024082425981760025,0.019450999796390533,0.04210219904780388,0.027652300894260406,0.046904999762773514,0.04509489983320236,1.2993000009231537e-09,1.2499999646475857e-10,2.0790000831993893e-09,3.049999836024497e-11,4.530900099553037e-09,3.0600001699188084e-11,6.2667000477745205e-09,1.3900000594979645e-10,7595.669921875,136.076904296875,8187.24951171875,317.48150634765625,9956.6904296875,253.5843048095703,11814.6962890625,510.4076843261719,14169.2666015625,588.505859375,0.28,0.27,0.07088664174079895,0.0552343912422657,0.038210898637771606,0.028394790366292,0.33073305444917644
332,500,13.45171,-28.40952,19.83,0.29382,KiDSDR4 J005348.419-282434.60 ,KIDS_13.5_-28.2 ,13.451748,-28.409613,3.4826738834381104,0.03227141126990318,23.267475128173828,21.80728530883789,20.26273536682129,19.749317169189453,19.40617561340332,19.166336059570312,18.95433807373047,18.561443328857422,18.459470748901367,0.290408194065094,0.019651612266898155,0.00491019943729043,0.01215131301432848,0.009141960181295872,0.013601399958133698,0.01063469983637333,0.015876000747084618,0.012414500117301941,4.4490000572494637e-10,1.1900000429498903e-10,1.7514000250073991e-09,3.1700000263645833e-11,7.274799873613347e-09,3.289999869759974e-11,1.3223999673073195e-08,1.4800000114334466e-10,16941.01171875,142.64425659179688,21185.0234375,265.3919677734375,25908.90234375,253.77474975585938,37357.08984375,546.2462158203125,41129.265625,470.27978515625,0.46,0.46,0.07223161309957504,0.05628238990902901,0.038935888558626175,0.028933539986610413,0.3557655968335537
